#Parameters = {phi=0; theta=0}
#"Frequency / GHz"	"SZmin(1),Zmax(1) [Magnitude]"
#------------------------------------------------
69.732000000000	-0.021331858348009
69.753600000000	-0.021036959178939
69.775200000000	-0.020744892636311
69.796800000000	-0.020455660326070
69.818400000000	-0.020169263838590
69.840000000000	-0.019885704748673
69.861600000000	-0.019604984615517
69.883200000000	-0.019327104982714
69.904800000000	-0.019052067378215
69.926400000000	-0.018779873314324
69.948000000000	-0.018510524287676
69.969600000000	-0.018244021779221
69.991200000000	-0.017980367254210
70.012800000000	-0.017719562162164
70.034400000000	-0.017461607936880
70.056000000000	-0.017206505996396
70.077600000000	-0.016954257742987
70.099200000000	-0.016704864563135
70.120800000000	-0.016458327827526
70.142400000000	-0.016214648891030
70.164000000000	-0.015973829092685
70.185600000000	-0.015735869755684
70.207200000000	-0.015500772187356
70.228800000000	-0.015268537679153
70.250400000000	-0.015039167506636
70.272000000000	-0.014812662929462
70.293600000000	-0.014589025191368
70.315200000000	-0.014368255520155
70.336800000000	-0.014150355127680
70.358400000000	-0.013935325209838
70.380000000000	-0.013723166946546
70.401600000000	-0.013513881501739
70.423200000000	-0.013307470023349
70.444800000000	-0.013103933643294
70.466400000000	-0.012903273477470
70.488000000000	-0.012705490625731
70.509600000000	-0.012510586171882
70.531200000000	-0.012318561183670
70.552800000000	-0.012129416712767
70.574400000000	-0.011943153794759
70.596000000000	-0.011759773449133
70.617600000000	-0.011579276679275
70.639200000000	-0.011401664472452
70.660800000000	-0.011226937799797
70.682400000000	-0.011055097616317
70.704000000000	-0.010886144860854
70.725600000000	-0.010720080456103
70.747200000000	-0.010556905308587
70.768800000000	-0.010396620308652
70.790400000000	-0.010239226330454
70.812000000000	-0.010084724231955
70.833600000000	-0.0099331148549119
70.855200000000	-0.0097843990248702
70.876800000000	-0.0096385775511467
70.898400000000	-0.0094956512268347
70.920000000000	-0.0093556208287844
70.941600000000	-0.0092184871176022
70.963200000000	-0.0090842508376434
70.984800000000	-0.0089529127169955
71.006400000000	-0.0088244734674855
71.028000000000	-0.0086989337846621
71.049600000000	-0.0085762943477872
71.071200000000	-0.0084565558198487
71.092800000000	-0.0083397188475224
71.114400000000	-0.0082257840611988
71.136000000000	-0.0081147520749541
71.157600000000	-0.0080066234865545
71.179200000000	-0.0079013988774497
71.200800000000	-0.0077990788127700
71.222400000000	-0.0076996638413076
71.244000000000	-0.0076031544955406
71.265600000000	-0.0075095512915971
71.287200000000	-0.0074188547292668
71.308800000000	-0.0073310652919974
71.330400000000	-0.0072461834468876
71.352000000000	-0.0071642096446866
71.373600000000	-0.0070851443197808
71.395200000000	-0.0070089878902048
71.416800000000	-0.0069357407576293
71.438400000000	-0.0068654033073603
71.460000000000	-0.0067979759083357
71.481600000000	-0.0067334589131277
71.503200000000	-0.0066718526579357
71.524800000000	-0.0066131574625849
71.546400000000	-0.0065573736305281
71.568000000000	-0.0065045014488368
71.589600000000	-0.0064545411882164
71.611200000000	-0.0064074931029794
71.632800000000	-0.0063633574310724
71.654400000000	-0.0063221343940525
71.676000000000	-0.0062838241971059
71.697600000000	-0.0062484270290320
71.719200000000	-0.0062159430622531
71.740800000000	-0.0061863724528112
71.762400000000	-0.0061597153403718
71.784000000000	-0.0061359718482198
71.805600000000	-0.0061151420832626
71.827200000000	-0.0060972261360365
71.848800000000	-0.0060822240806978
71.870400000000	-0.0060701359750338
71.892000000000	-0.0060609618604613
71.913600000000	-0.0060547017620246
71.935200000000	-0.0060513556884038
71.956800000000	-0.0060509236319215
71.978400000000	-0.0060534055685265
72.000000000000	-0.0060588014578195
72.021600000000	-0.0060671112430446
72.043200000000	-0.0060783348510918
72.064800000000	-0.0060924721925090
72.086400000000	-0.0061095231614932
72.108000000000	-0.0061294876359065
72.129600000000	-0.0061523654772760
72.151200000000	-0.0061781565307952
72.172800000000	-0.0062068606253371
72.194400000000	-0.0062384775734423
72.216000000000	-0.0062730071713481
72.237600000000	-0.0063104491989731
72.259200000000	-0.0063508034199382
72.280800000000	-0.0063940695815586
72.302400000000	-0.0064402474148559
72.324000000000	-0.0064893366345753
72.345600000000	-0.0065413369391727
72.367200000000	-0.0065962480108317
72.388800000000	-0.0066540695154687
72.410400000000	-0.0067148011027508
72.432000000000	-0.0067784424060806
72.453600000000	-0.0068449930426196
72.475200000000	-0.0069144526132986
72.496800000000	-0.0069868207028146
72.518400000000	-0.0070620968796452
72.540000000000	-0.0071402806960578
72.561600000000	-0.0072213716881191
72.583200000000	-0.0073053693756953
72.604800000000	-0.0073922732624690
72.626400000000	-0.0074820828359530
72.648000000000	-0.0075747975674918
72.669600000000	-0.0076704169122679
72.691200000000	-0.0077689403093226
72.712800000000	-0.0078703671815635
72.734400000000	-0.0079746969357666
72.756000000000	-0.0080819289625938
72.777600000000	-0.0081920626366049
72.799200000000	-0.0083050973162675
72.820800000000	-0.0084210323439663
72.842400000000	-0.0085398670460129
72.864000000000	-0.0086616007326632
72.885600000000	-0.0087862326981227
72.907200000000	-0.0089137622205676
72.928800000000	-0.0090441885621481
72.950400000000	-0.0091775109690056
72.972000000000	-0.0093137286712845
72.993600000000	-0.0094528408831411
73.015200000000	-0.0095948468027703
73.036800000000	-0.0097397456124003
73.058400000000	-0.0098875364783176
73.080000000000	-0.010038218550882
73.101600000000	-0.010191790964536
73.123200000000	-0.010348252837815
73.144800000000	-0.010507603273374
73.166400000000	-0.010669841357994
73.188000000000	-0.010834966162593
73.209600000000	-0.011002976742253
73.231200000000	-0.011173872136225
73.252800000000	-0.011347651367948
73.274400000000	-0.011524313445066
73.296000000000	-0.011703857359437
73.317600000000	-0.011886282087168
73.339200000000	-0.012071586588603
73.360800000000	-0.012259769808364
73.382400000000	-0.012450830675352
73.404000000000	-0.012644768102778
73.425600000000	-0.012841580988167
73.447200000000	-0.013041268213381
73.468800000000	-0.013243828644635
73.490400000000	-0.013449261132521
73.512000000000	-0.013657564512017
73.533600000000	-0.013868737602509
73.555200000000	-0.014082779207813
73.576800000000	-0.014299688116186
73.598400000000	-0.014519463100353
73.620000000000	-0.014742102917514
73.641600000000	-0.014967606309383
73.663200000000	-0.015195972002184
73.684800000000	-0.015427198706690
73.706400000000	-0.015661285118228
73.728000000000	-0.015898229916715
73.749600000000	-0.016138031766655
73.771200000000	-0.016380689317187
73.792800000000	-0.016626201202082
73.814400000000	-0.016874566039783
73.836000000000	-0.017125782433404
73.857600000000	-0.017379848970778
73.879200000000	-0.017636764224450
73.900800000000	-0.017896526751721
73.922400000000	-0.018159135094662
73.944000000000	-0.018424587780133
73.965600000000	-0.018692883319802
73.987200000000	-0.018964020210182
74.008800000000	-0.019237996932640
74.030400000000	-0.019514811953422
74.052000000000	-0.019794463723680
74.073600000000	-0.020076950679494
74.095200000000	-0.020362271241890
74.116800000000	-0.020650423816874
74.138400000000	-0.020941406795443
74.160000000000	-0.021235218553621
74.181600000000	-0.021531857452471
74.203200000000	-0.021831321838127
74.224800000000	-0.022133610041828
74.246400000000	-0.022438720379908
74.268000000000	-0.022746651153870
74.289600000000	-0.023057400650367
74.311200000000	-0.023370967141255
74.332800000000	-0.023687348883606
74.354400000000	-0.024006544119734
74.376000000000	-0.024328551077227
74.397600000000	-0.024653367968963
74.419200000000	-0.024980992993151
74.440800000000	-0.025311424333338
74.462400000000	-0.025644660158457
74.484000000000	-0.025980698622833
74.505600000000	-0.026319537866222
74.527200000000	-0.026661176013836
74.548800000000	-0.027005611176368
74.570400000000	-0.027352841450023
74.592000000000	-0.027702864916540
74.613600000000	-0.028055679643226
74.635200000000	-0.028411283682979
74.656800000000	-0.028769675074320
74.678400000000	-0.029130851841412
74.700000000000	-0.029494811994104
74.721600000000	-0.029861553527947
74.743200000000	-0.030231074424227
74.764800000000	-0.030603372649996
74.786400000000	-0.030978446158093
74.808000000000	-0.031356292887187
74.829600000000	-0.031736910761792
74.851200000000	-0.032120297692304
74.872800000000	-0.032506451575034
74.894400000000	-0.032895370292232
74.916000000000	-0.033287051712114
74.937600000000	-0.033681493688903
74.959200000000	-0.034078694062856
74.980800000000	-0.034478650660282
75.002400000000	-0.034881361293594
75.024000000000	-0.035286823761322
75.045600000000	-0.035695035848153
75.067200000000	-0.036105995324965
75.088800000000	-0.036519699948844
75.110400000000	-0.036936147463137
75.132000000000	-0.037355335597464
75.153600000000	-0.037777262067761
75.175200000000	-0.038201924576308
75.196800000000	-0.038629320811766
75.218400000000	-0.039059448449201
75.240000000000	-0.039492305150124
75.261600000000	-0.039927888562524
75.283200000000	-0.040366196320890
75.304800000000	-0.040807226046263
75.326400000000	-0.041250975346249
75.348000000000	-0.041697441815065
75.369600000000	-0.042146623033572
75.391200000000	-0.042598516569297
75.412800000000	-0.043053119976487
75.434400000000	-0.043510430796127
75.456000000000	-0.043970446555974
75.477600000000	-0.044433164770601
75.499200000000	-0.044898582941425
75.520800000000	-0.045366698556742
75.542400000000	-0.045837509091765
75.564000000000	-0.046311012008653
75.585600000000	-0.046787204756551
75.607200000000	-0.047266084771626
75.628800000000	-0.047747649477096
75.650400000000	-0.048231896283272
75.672000000000	-0.048718822587588
75.693600000000	-0.049208425774640
75.715200000000	-0.049700703216224
75.736800000000	-0.050195652271371
75.758400000000	-0.050693270286374
75.780000000000	-0.051193554594838
75.801600000000	-0.051696502517710
75.823200000000	-0.052202111363313
75.844800000000	-0.052710378427386
75.866400000000	-0.053221300993125
75.888000000000	-0.053734876331208
75.909600000000	-0.054251101699844
75.931200000000	-0.054769974344806
75.952800000000	-0.055291491499468
75.974400000000	-0.055815650384837
75.996000000000	-0.056342448209606
76.017600000000	-0.056871882170172
76.039200000000	-0.057403949450689
76.060800000000	-0.057938647223104
76.082400000000	-0.058475972647183
76.104000000000	-0.059015922870569
76.125600000000	-0.059558495028802
76.147200000000	-0.060103686245366
76.168800000000	-0.060651493631732
76.190400000000	-0.061201914287387
76.212000000000	-0.061754945299877
76.233600000000	-0.062310583744851
76.255200000000	-0.062868826686095
76.276800000000	-0.063429671175568
76.298400000000	-0.063993114253449
76.320000000000	-0.064559152948173
76.341600000000	-0.065127784276472
76.363200000000	-0.065699005243408
76.384800000000	-0.066272812842425
76.406400000000	-0.066849204055378
76.428000000000	-0.067428175852579
76.449600000000	-0.068009725192834
76.471200000000	-0.068593849023489
76.492800000000	-0.069180544280465
76.514400000000	-0.069769807888295
76.536000000000	-0.070361636760178
76.557600000000	-0.070956027798006
76.579200000000	-0.071552977892410
76.600800000000	-0.072152483922806
76.622400000000	-0.072754542757428
76.644000000000	-0.073359151253374
76.665600000000	-0.073966306256646
76.687200000000	-0.074576004602190
76.708800000000	-0.075188243113942
76.730400000000	-0.075803018604865
76.752000000000	-0.076420327876995
76.773600000000	-0.077040167721474
76.795200000000	-0.077662534918606
76.816800000000	-0.078287426237887
76.838400000000	-0.078914838438053
76.860000000000	-0.079544768267120
76.881600000000	-0.080177212462427
76.903200000000	-0.080812167750683
76.924800000000	-0.081449630847996
76.946400000000	-0.082089598459934
76.968000000000	-0.082732067281556
76.989600000000	-0.083377033997455
77.011200000000	-0.084024495281802
77.032800000000	-0.084674447798400
77.054400000000	-0.085326888200705
77.076000000000	-0.085981813131889
77.097600000000	-0.086639219224875
77.119200000000	-0.087299103102381
77.140800000000	-0.087961461376964
77.162400000000	-0.088626290651065
77.184000000000	-0.089293587517048
77.205600000000	-0.089963348557245
77.227200000000	-0.090635570344012
77.248800000000	-0.091310249439750
77.270400000000	-0.091987382396971
77.292000000000	-0.092666965758327
77.313600000000	-0.093348996056661
77.335200000000	-0.094033469815053
77.356800000000	-0.094720383546857
77.378400000000	-0.095409733755752
77.400000000000	-0.096101516935788
77.421600000000	-0.096795729571419
77.443200000000	-0.097492368137562
77.464800000000	-0.098191429099630
77.486400000000	-0.098892908913585
77.508000000000	-0.099596804025980
77.529600000000	-0.10030311087401
77.551200000000	-0.10101182588552
77.572800000000	-0.10172294547914
